	0	1
616	0.6131426	0.38685733
617	0.0447259	0.95527416
618	0.07997556	0.92002445
619	0.15794885	0.84205115
620	0.15439902	0.845601
621	0.0058819135	0.9941181
622	0.10851061	0.8914893
623	0.092138626	0.90786135
624	0.013441602	0.9865584
625	0.22790657	0.7720934
626	0.05605822	0.94394183
627	0.07159103	0.928409
628	0.6190703	0.38092968
629	0.11276032	0.8872397
630	0.44673577	0.55326426
631	0.32852498	0.671475
632	0.03414336	0.9658567
633	0.018374642	0.9816253
634	0.16439284	0.8356071
635	0.0053478503	0.99465215
636	0.12276905	0.87723094
637	0.006842478	0.99315757
638	0.13214707	0.8678529
639	0.053422	0.94657797
640	0.80032665	0.19967328
641	0.12324701	0.87675303
642	0.11101063	0.8889894
643	0.22771773	0.77228224
644	0.09271245	0.90728754
645	0.13833958	0.8616604
646	0.3752532	0.6247468
647	0.078133576	0.92186636
648	0.17961746	0.8203825
649	0.22248714	0.77751285
650	0.6472243	0.3527757
651	0.15610483	0.84389514
652	0.45496824	0.5450318
653	0.0911556	0.90884435
654	0.01930489	0.9806951
655	0.0053098877	0.9946902
656	0.34555095	0.65444905
657	0.23221333	0.7677866
658	0.10434329	0.8956567
659	0.046098944	0.95390105
660	0.09686094	0.903139
661	0.1592514	0.8407486
662	0.007550128	0.9924499
663	0.1489074	0.85109264
664	0.2783335	0.7216666
665	0.19657694	0.8034231
666	0.06732584	0.9326742
667	0.08546827	0.9145317
668	0.30109102	0.69890904
669	0.1836726	0.8163274
670	0.81540346	0.1845966
671	0.17656815	0.82343185
672	0.0063492316	0.99365073
673	0.41916603	0.580834
674	0.10655064	0.8934494
675	0.1271658	0.8728342
676	0.10413428	0.89586574
677	0.2647486	0.73525137
678	0.13122769	0.86877227
679	0.09288498	0.90711504
680	0.05198702	0.948013
681	0.024009135	0.97599083
682	0.12184183	0.8781582
683	0.29923517	0.7007648
684	0.5703869	0.42961308
685	0.14198029	0.8580197
686	0.124604516	0.8753954
687	0.3280785	0.6719215
688	0.042441327	0.95755863
689	0.22898947	0.7710105
690	0.6567073	0.34329274
691	0.12085049	0.8791495
692	0.16266905	0.837331
693	0.042722646	0.95727736
694	0.22921883	0.77078116
695	0.026375424	0.9736245
696	0.118106134	0.8818939
697	0.3432544	0.6567456
698	0.008226729	0.9917733
699	0.79339045	0.20660956
700	0.02208187	0.9779181
701	0.3661857	0.63381433
702	0.098806195	0.90119386
703	0.108710885	0.8912891
704	0.16576904	0.83423096
705	0.10650963	0.89349043
706	0.22282521	0.7771747
707	0.15402733	0.8459727
708	0.020217745	0.9797823
709	0.49856326	0.5014367
710	0.15564284	0.84435713
711	0.23931246	0.76068753
712	0.06437494	0.93562514
713	0.10133133	0.89866865
714	0.17547707	0.8245229
715	0.14732492	0.8526751
716	0.19275007	0.80724996
717	0.29340127	0.70659876
718	0.77164257	0.22835748
719	0.012833586	0.98716635
720	0.03443301	0.96556693
721	0.17300953	0.8269905
722	0.714404	0.285596
723	0.7876724	0.21232755
724	0.093951404	0.90604854
725	0.16424537	0.83575463
726	0.038541675	0.96145827
727	0.11412431	0.88587564
728	0.109649085	0.89035094
729	0.05361816	0.9463818
730	0.5346779	0.46532214
731	0.5375418	0.46245822
732	0.28540912	0.71459085
733	0.22452793	0.7754721
734	0.12620243	0.8737976
735	0.09909816	0.90090185
736	0.12612344	0.8738765
737	0.10058656	0.89941347
738	0.5627564	0.4372436
739	0.0076445136	0.99235547
740	0.15580535	0.84419465
741	0.0963816	0.90361845
742	0.27759862	0.7224014
743	0.04157927	0.9584207
744	0.026415009	0.973585
745	0.15650803	0.843492
746	0.15782239	0.8421776
747	0.07693837	0.92306167
748	0.13502432	0.8649757
749	0.18496759	0.8150324
750	0.39233285	0.60766715
751	0.7775654	0.22243461
752	0.3457928	0.65420717
753	0.013449553	0.98655045
754	0.027723026	0.9722769
755	0.09824122	0.90175885
756	0.14299166	0.8570083
757	0.42211494	0.57788503
758	0.09651378	0.90348625
759	0.031925216	0.9680748
760	0.15385288	0.8461471
761	0.6342462	0.36575386
762	0.040269945	0.9597301
763	0.6716741	0.32832593
764	0.17400162	0.82599837
765	0.070246354	0.9297536
766	0.1331151	0.86688495
767	0.06011574	0.93988425
768	0.14866565	0.8513344
769	0.44379327	0.5562067
770	0.13700989	0.8629901
771	0.2911616	0.70883834
772	0.65953225	0.3404677
773	0.094940364	0.9050597
774	0.13623077	0.86376923
775	0.29936	0.70064
776	0.74110264	0.2588974
777	0.5352169	0.46478307
778	0.07367973	0.92632025
779	0.66726905	0.332731
780	0.040318325	0.95968163
781	0.08469359	0.91530645
782	0.15269524	0.84730476
783	0.40273955	0.5972605
784	0.10213438	0.89786565
785	0.8033713	0.19662872
786	0.06708056	0.93291944
787	0.62128377	0.3787162
788	0.008291685	0.99170834
789	0.29014832	0.7098516
790	0.14427167	0.8557283
791	0.03483741	0.9651626
792	0.089159735	0.9108402
793	0.10499864	0.89500135
794	0.15264654	0.84735346
795	0.09936856	0.9006314
796	0.16862084	0.83137923
797	0.40634972	0.5936503
798	0.024757614	0.9752424
799	0.18040453	0.81959546
800	0.81966597	0.18033406
801	0.0523606	0.9476394
802	0.29102418	0.70897585
803	0.023106523	0.9768935
804	0.6901263	0.30987373
805	0.51109415	0.48890582
806	0.748624	0.25137597
807	0.025129644	0.9748703
808	0.6282751	0.37172487
809	0.11638009	0.88361984
810	0.21501838	0.7849816
811	0.74976194	0.2502381
812	0.099999115	0.90000093
813	0.13533685	0.8646631
814	0.012167895	0.9878321
815	0.21354042	0.7864596
816	0.12285	0.87715
817	0.14625566	0.8537444
818	0.1596438	0.84035623
819	0.13086797	0.869132
820	0.18113422	0.8188657
821	0.19491082	0.8050892
822	0.23881678	0.76118326
823	0.28645286	0.71354717
824	0.34064156	0.6593585
825	0.78394306	0.21605687
826	0.17815009	0.8218499
827	0.1605102	0.8394898
828	0.18665792	0.8133421
829	0.36475554	0.6352445
830	0.42573333	0.5742667
831	0.17756529	0.8224347
832	0.07148902	0.92851096
833	0.74304724	0.2569528
834	0.23082894	0.76917106
835	0.06360842	0.9363916
836	0.055416178	0.94458383
837	0.19671251	0.80328745
838	0.08497253	0.9150275
839	0.080098465	0.91990155
840	0.19089684	0.80910313
841	0.2565353	0.74346477
842	0.026884384	0.9731156
843	0.23776774	0.7622323
844	0.23675226	0.7632477
845	0.061845966	0.9381541
846	0.37971127	0.6202888
847	0.046820737	0.9531793
848	0.10256289	0.89743716
849	0.07409948	0.9259005
850	0.18148236	0.8185176
851	0.15836556	0.8416344
852	0.18684077	0.81315917
853	0.15344182	0.8465582
854	0.75177455	0.24822542
855	0.780815	0.21918498
856	0.073644705	0.92635524
857	0.02243116	0.9775688
858	0.120329216	0.87967086
859	0.26856577	0.73143417
860	0.3924307	0.6075693
861	0.12879585	0.87120414
862	0.265905	0.73409504
863	0.027966104	0.9720339
864	0.087367795	0.9126322
865	0.2892265	0.71077347
866	0.10154487	0.89845514
867	0.06338639	0.9366137
868	0.4507905	0.54920954
869	0.3361246	0.6638754
870	0.047766767	0.9522332
871	0.08518477	0.91481525
872	0.11770272	0.8822973
873	0.12212127	0.8778787
874	0.7134849	0.28651515
875	0.08757922	0.9124208
876	0.24914934	0.7508507
877	0.74186337	0.25813666
878	0.038826473	0.9611735
879	0.097107165	0.9028929
880	0.40426388	0.59573615
881	0.7927803	0.2072197
882	0.48707765	0.5129224
883	0.28540096	0.714599
884	0.11840209	0.88159794
885	0.23831753	0.7616824
886	0.13177772	0.86822224
887	0.06852762	0.93147236
888	0.113570735	0.88642925
889	0.35599774	0.6440022
890	0.67271173	0.3272883
891	0.01109905	0.9889009
892	0.2372196	0.76278037
893	0.064807616	0.93519235
894	0.26483285	0.7351671
895	0.08871835	0.91128165
896	0.11435614	0.8856439
897	0.032139793	0.9678602
898	0.07940011	0.9205998
899	0.69345814	0.30654186
900	0.11321738	0.88678265
901	0.10269318	0.8973068
902	0.16112043	0.8388796
903	0.122581966	0.87741804
904	0.13583384	0.8641662
905	0.06466521	0.9353348
906	0.15544042	0.84455955
907	0.7334489	0.26655102
908	0.12121107	0.87878895
909	0.073942855	0.92605716
910	0.12695515	0.87304485
911	0.11892514	0.88107485
912	0.056727026	0.943273
913	0.005274767	0.99472517
914	0.14788459	0.8521154
915	0.130551	0.86944896
916	0.16113816	0.8388618
917	0.2765223	0.72347766
918	0.0939827	0.90601736
919	0.10488728	0.89511275
920	0.18447667	0.81552327
921	0.30096158	0.69903845
922	0.036862068	0.963138
923	0.0503325	0.9496675
924	0.22114278	0.7788572
925	0.6034164	0.3965836
926	0.31633615	0.68366385
927	0.17305286	0.82694715
928	0.22068968	0.7793103
929	0.11553563	0.8844644
930	0.12126073	0.8787393
931	0.027623052	0.9723769
932	0.11659961	0.8834003
933	0.13271931	0.8672807
934	0.14063185	0.85936815
935	0.31564113	0.68435884
936	0.31568873	0.6843113
937	0.1789445	0.8210555
938	0.033924695	0.96607536
939	0.6397176	0.36028245
940	0.031094804	0.9689052
941	0.7021416	0.29785833
942	0.115935974	0.8840641
943	0.68349355	0.31650645
944	0.14098448	0.8590155
945	0.20191889	0.7980811
946	0.30053326	0.6994667
947	0.7551693	0.24483077
948	0.06422056	0.93577945
949	0.047093645	0.95290637
950	0.11178669	0.8882133
951	0.06986819	0.93013185
952	0.033793416	0.96620667
953	0.1783757	0.8216243
954	0.024133086	0.975867
955	0.2797944	0.7202056
956	0.14978045	0.85021955
957	0.10127127	0.8987287
958	0.21932457	0.7806754
959	0.0069071506	0.9930929
960	0.36870643	0.6312936
961	0.010076917	0.98992306
962	0.102490686	0.8975093
963	0.1464948	0.85350525
964	0.12411937	0.8758806
965	0.74311846	0.2568815
966	0.1271353	0.87286466
967	0.1307435	0.86925644
968	0.34715042	0.6528496
969	0.008825533	0.99117446
970	0.27443865	0.7255613
971	0.22870648	0.7712936
972	0.8135921	0.18640792
973	0.13402657	0.8659734
974	0.12842251	0.87157744
975	0.023454234	0.97654575
976	0.063283384	0.93671656
977	0.006568355	0.9934316
978	0.61231387	0.38768616
979	0.35560122	0.64439875
980	0.036087327	0.96391267
981	0.07055763	0.9294424
982	0.0097238775	0.9902761
983	0.54361105	0.45638892
984	0.18829998	0.81170005
985	0.035455924	0.96454406
986	0.09615496	0.9038451
987	0.10967807	0.89032197
988	0.08811799	0.91188204
989	0.40914425	0.5908558
990	0.10228811	0.89771193
991	0.09628096	0.903719
992	0.15890437	0.84109557
993	0.16526523	0.8347348
994	0.28264314	0.71735686
995	0.091621764	0.90837824
996	0.12252773	0.8774723
997	0.05070363	0.94929636
998	0.11904456	0.8809554
999	0.22909966	0.7709003
1000	0.08007399	0.919926
1001	0.1280705	0.8719295
